scenario_id,market,category,exchange,quality,overall_score,english_customer_question,expected_bot_answer_english,actual_bot_answer_localized,actual_bot_answer_english,original_customer_text,expected_localized_reply,actual_action,actual_register
q3_ph_conv_055,philippines,compliance_sensitive_fallback,1,good,0.833,You answer the health questions for me so it is faster.,"Expected answer should refuse to answer for customer. Reason: Protects application integrity. Key terms: health questions, policy validity, claims.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, benepisyaryo, rider, lapse, o coverage. Gusto niyo po bang magpatuloy?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like to continue?",Ikaw na lang sumagot ng health questions para mabilis.,"Hindi ko po maaaring sagutan ang health questions para sa inyo. Kailangan po ang applicant mismo ang sumagot nang totoo at accurate, dahil maaaring makaapekto ito sa approval, policy validity, or claims.",localized_fallback,filipino
q3_ph_conv_055,philippines,compliance_sensitive_fallback,2,good,0.833,I do not understand some of them. What should I do?,"Expected answer should offer explanation not answer. Reason: Helpful without taking over disclosure. Key terms: health history, medical judgment, advisor.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, benepisyaryo, rider, lapse, o coverage. Gusto niyo po bang magpatuloy?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like to continue?","Hindi ko maintindihan ang iba, paano iyon?","Pwede ko pong ipaliwanag ang meaning ng question in simple words, pero kayo pa rin po ang dapat magbigay ng answer based on your actual health history. Kung medical judgment ang kailangan, ask a qualified professional or advisor.",localized_fallback,filipino
q3_ph_conv_055,philippines,compliance_sensitive_fallback,3,good,0.833,"Okay, just explain what a pre-existing condition means.","Expected answer should define with caveat. Reason: Defines term safely. Key terms: pre-existing condition, policy wording, honestly.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, benepisyaryo, rider, lapse, o coverage. Gusto niyo po bang magpatuloy?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like to continue?","Okay, explain mo lang kung ano ang pre-existing condition.","Pre-existing condition generally means a health condition, symptom, diagnosis, or treatment that existed before the policy started, depending on policy wording. Exact definition can vary, so check the official policy and answer application questions honestly.",localized_fallback,filipino
q3_ph_conv_056,philippines,regional_accent,1,good,0.833,"I want to get insurance, but I might not be able to afford the monthly payment.","Expected answer should ask affordable premium. Reason: Understands local wording like hulog for premium payment. Key terms: premium, monthly hulog, mapuputol.","Opo. Para manatiling active ang policy, kailangan mabayaran ang premium bago ang due date. Matutulungan ko po kayong i-check ang amount at payment option. Gusto niyo po bang magpatuloy?","Yes. To keep the policy active, the premium needs to be paid before the due date. I can help you check the amount and payment option. Would you like to continue?","Ma'am, gusto ko sana kumuha ng insurance kaso baka di ko kayanin ang hulog buwan-buwan.",Naiintindihan ko po. Mas mahalaga na kaya ninyong ituloy ang premium kaysa kumuha ng malaking plan na mapuputol. Magkano po ang comfortable na monthly hulog ninyo?,handle_renewal_or_premium,filipino
q3_ph_conv_056,philippines,regional_accent,2,good,0.75,Maybe just one thousand pesos for now.,"Expected answer should right size to budget. Reason: Keeps the plan sustainable. Key terms: starting budget, basic protection, product rules.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, benepisyaryo, rider, lapse, o coverage. Gusto niyo po bang magpatuloy?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like to continue?",Siguro isang libo lang muna.,"Okay po, 1,000 monthly. Pwede itong starting budget for basic protection discussion, but final coverage depends on age, health answers, and product rules. Hindi po kailangan pilitin ang mataas na premium.",localized_fallback,filipino
q3_ph_conv_056,philippines,regional_accent,3,good,0.833,I just do not want to be embarrassed if I cannot continue it.,"Expected answer should explain missed premium risk. Reason: Combines empathy with policy consequence. Key terms: servicing, missed premiums, coverage.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, benepisyaryo, rider, lapse, o coverage. Gusto niyo po bang magpatuloy?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like to continue?",Basta wag lang ako mapahiya pag di ko natuloy.,"Walang judgment po. Kaya nga natin chine-check muna ang budget. If later mahirapan kayo, contact servicing early because missed premiums can affect coverage depending on policy rules.",localized_fallback,filipino
q3_ph_conv_057,philippines,regional_accent,1,good,0.75,"I want insurance for my family, but I do not know where to start.","Expected answer should ask basic family questions. Reason: Understands Bisaya-influenced input and replies safely in supported register. Key terms: family protection, dependents, budget range.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, beneficiary, rider, lapse, o coverage. Gusto niyo po bang i-continue natin?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like us to continue?","Sir, ganahan ko insurance para sa akong pamilya, pero di ko kabalo asa magsugod.","Sige po, I understand na gusto ninyo ng insurance for family protection. We can start simple: sino ang dependents ninyo, ano ang budget range, and may existing insurance na ba kayo?",localized_fallback,taglish
q3_ph_conv_057,philippines,regional_accent,2,good,0.75,My spouse and two children. I am the only one working.,"Expected answer should identify income protection need. Reason: Maps regional wording to insurance need. Key terms: main income earner, income protection, family expenses.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, beneficiary, rider, lapse, o coverage. Gusto niyo po bang i-continue natin?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like us to continue?",Asawa ug duha ka anak. Ako ra nagtrabaho.,"Noted po: spouse and two children, and kayo ang main income earner. That means income protection is likely the priority. We should estimate coverage based on family expenses and what premium you can sustain.",localized_fallback,taglish
q3_ph_conv_057,philippines,regional_accent,3,partial,0.533,Just do not make it too expensive.,"Expected answer should recommend protection first. Reason: Responds to affordability concern naturally. Key terms: protection-first, riders, official options.",Gets ko po na importante ang budget. Pwede nating tingnan ang lower premium option o i-adjust ang riders para sakto pa rin ang coverage. Gusto niyo po bang i-continue natin?,I understand that budget is important. We can look at a lower-premium option or adjust the riders so the coverage still fits. Would you like us to continue?,Ayaw lang mahal kaayo.,"Yes po, dapat hindi mahal beyond budget. Better to start with protection-first coverage and avoid unnecessary riders until clear ang budget. Advisor can give official options after checking age and health details.",handle_sector_objection,taglish
q3_ph_conv_058,philippines,regional_accent,1,good,0.75,Is there a rider for illness? I want protection if I get sick.,"Expected answer should ask rider priority. Reason: Understands Ilocano-influenced input without unsafe imitation. Key terms: critical illness, riders, underwriting.","Sige po. Para ma-check ang tamang coverage, ito po ba ay for yourself, family protection, o pagdagdag ng beneficiary or rider? Gusto niyo po bang i-continue natin?","Okay. To check the right coverage, is this for yourself, family protection, or adding a beneficiary or rider? Would you like us to continue?",Adda ba rider para sakit? Gusto ko sana protection no agkasakitak.,"Yes po, I understand you are asking about illness protection. Some policies may offer critical illness or health-related riders, depending on product and underwriting. Ang priority ba ninyo ay critical illness benefit, hospitalization support, or accident coverage?",qualify_life_insurance_lead,taglish
